1.000000000000000000e+00,1.000000000000000000e+02,5.000000000000000000e-01,3.139879935268142797e-01,1.000000000000000000e+02,1.093421742803009693e+03,2.642075435556870300e+00,4.049846516870839963e+00,1.852517558692782007e+00
1.000000000000000000e+00,1.000000000000000000e+02,1.000000000000000000e+00,2.361330304505994127e-01,1.000000000000000000e+02,2.423640144852763569e+03,2.644376085795161480e+00,4.046323084480064836e+00,1.750014498574485211e+00
1.000000000000000000e+00,1.000000000000000000e+02,1.500000000000000000e+00,2.194222545963842308e-01,1.000000000000000000e+02,3.122494287187481859e+03,2.641404926138565479e+00,4.050874553203088979e+00,1.872757780485406975e+00
1.000000000000000000e+00,1.000000000000000000e+02,2.000000000000000000e+00,2.255110663726151432e-01,1.000000000000000000e+02,3.199773414328425133e+03,2.640853531389187214e+00,4.051720352083063581e+00,1.888138837778155832e+00
1.000000000000000000e+00,1.000000000000000000e+02,2.500000000000000000e+00,2.331484108304536229e-01,1.000000000000000000e+02,3.171807596469778673e+03,2.640833732403504275e+00,4.051750728835775028e+00,1.888673577742060905e+00
1.000000000000000000e+00,1.000000000000000000e+02,3.000000000000000000e+00,2.402889373877754864e-01,1.000000000000000000e+02,3.119944610310850294e+03,2.640913406646340444e+00,4.051628490760619705e+00,1.886514787010178384e+00
1.000000000000000000e+00,1.000000000000000000e+02,3.500000000000000000e+00,2.468903804424197046e-01,1.000000000000000000e+02,3.059737379015981787e+03,2.641049071156136296e+00,4.051420368087294221e+00,1.882795473972309397e+00
1.000000000000000000e+00,1.000000000000000000e+02,4.000000000000000000e+00,2.530868819261056224e-01,1.000000000000000000e+02,2.995746883682988482e+03,2.641231582530493061e+00,4.051140411454801971e+00,1.877700616528449107e+00
1.000000000000000000e+00,1.000000000000000000e+02,5.000000000000000000e-01,3.767855922321770579e-01,1.200000000000000000e+02,1.093421742803009693e+03,2.894248629369569059e+00,3.696987152873143057e+00,1.852517558692782007e+00
1.000000000000000000e+00,1.000000000000000000e+02,1.000000000000000000e+00,2.833596365407192730e-01,1.200000000000000000e+02,2.423640144852763569e+03,2.896768865434452334e+00,3.693770713872690070e+00,1.750014498574485211e+00
1.000000000000000000e+00,1.000000000000000000e+02,1.500000000000000000e+00,2.633067055156610992e-01,1.200000000000000000e+02,3.122494287187481859e+03,2.893514123102718827e+00,3.697925617354988148e+00,1.872757780485406975e+00
1.000000000000000000e+00,1.000000000000000000e+02,2.000000000000000000e+00,2.706132796471381607e-01,1.200000000000000000e+02,3.199773414328425133e+03,2.892910100418070396e+00,3.698697722564445733e+00,1.888138837778155832e+00
1.000000000000000000e+00,1.000000000000000000e+02,2.500000000000000000e+00,2.797780929965442698e-01,1.200000000000000000e+02,3.171807596469778673e+03,2.892888411715921482e+00,3.698725452618919718e+00,1.888673577742060905e+00
1.000000000000000000e+00,1.000000000000000000e+02,3.000000000000000000e+00,2.883467248653305837e-01,1.200000000000000000e+02,3.119944610310850294e+03,2.892975690476028650e+00,3.698613865033671733e+00,1.886514787010178384e+00
1.000000000000000000e+00,1.000000000000000000e+02,3.500000000000000000e+00,2.962684565309036677e-01,1.200000000000000000e+02,3.059737379015981787e+03,2.893124303500564487e+00,3.698423875895490376e+00,1.882795473972309397e+00
1.000000000000000000e+00,1.000000000000000000e+02,4.000000000000000000e+00,3.037042583113268024e-01,1.200000000000000000e+02,2.995746883682988482e+03,2.893324234694038211e+00,3.698168311624257854e+00,1.877700616528449107e+00
1.000000000000000000e+00,1.000000000000000000e+02,5.000000000000000000e-01,4.395831909375398361e-01,1.400000000000000000e+02,1.093421742803009693e+03,3.126145813944422702e+00,3.422745014730853352e+00,1.852517558692782007e+00
1.000000000000000000e+00,1.000000000000000000e+02,1.000000000000000000e+00,3.305862426308391888e-01,1.400000000000000000e+02,2.423640144852763569e+03,3.128867980016970307e+00,3.419767170854541849e+00,1.750014498574485211e+00
1.000000000000000000e+00,1.000000000000000000e+02,1.500000000000000000e+00,3.071911564349379398e-01,1.400000000000000000e+02,3.122494287187481859e+03,3.125352456501620413e+00,3.423613864011068930e+00,1.872757780485406975e+00
1.000000000000000000e+00,1.000000000000000000e+02,2.000000000000000000e+00,3.157154929216612338e-01,1.400000000000000000e+02,3.199773414328425133e+03,3.124700037435759636e+00,3.424328694533124384e+00,1.888138837778155832e+00
1.000000000000000000e+00,1.000000000000000000e+02,2.500000000000000000e+00,3.264077751626350832e-01,1.400000000000000000e+02,3.171807596469778673e+03,3.124676610959974621e+00,3.424354367574923508e+00,1.888673577742060905e+00
1.000000000000000000e+00,1.000000000000000000e+02,3.000000000000000000e+00,3.364045123428855977e-01,1.400000000000000000e+02,3.119944610310850294e+03,3.124770882795430360e+00,3.424251057545615762e+00,1.886514787010178384e+00
1.000000000000000000e+00,1.000000000000000000e+02,3.500000000000000000e+00,3.456465326193875476e-01,1.400000000000000000e+02,3.059737379015981787e+03,3.124931403208166980e+00,3.424075161782749621e+00,1.882795473972309397e+00
1.000000000000000000e+00,1.000000000000000000e+02,4.000000000000000000e+00,3.543216346965478714e-01,1.400000000000000000e+02,2.995746883682988482e+03,3.125147353578570986e+00,3.423838555243658988e+00,1.877700616528449107e+00
1.000000000000000000e+00,1.000000000000000000e+02,5.000000000000000000e-01,5.023807896429027808e-01,1.600000000000000000e+02,1.093421742803009693e+03,3.341990450536452162e+00,3.201684791852845713e+00,1.852517558692782007e+00
1.000000000000000000e+00,1.000000000000000000e+02,1.000000000000000000e+00,3.778128487209591047e-01,1.600000000000000000e+02,2.423640144852763569e+03,3.344900568477415792e+00,3.198899273968730306e+00,1.750014498574485211e+00
1.000000000000000000e+00,1.000000000000000000e+02,1.500000000000000000e+00,3.510756073542147249e-01,1.600000000000000000e+02,3.122494287187481859e+03,3.341142315754677572e+00,3.202497525934673295e+00,1.872757780485406975e+00
1.000000000000000000e+00,1.000000000000000000e+02,2.000000000000000000e+00,3.608177061961842513e-01,1.600000000000000000e+02,3.199773414328425133e+03,3.340444850435520863e+00,3.203166188660457436e+00,1.888138837778155832e+00
1.000000000000000000e+00,1.000000000000000000e+02,2.500000000000000000e+00,3.730374573287257300e-01,1.600000000000000000e+02,3.171807596469778673e+03,3.340419806479472342e+00,3.203190203592080731e+00,1.888673577742060905e+00
1.000000000000000000e+00,1.000000000000000000e+02,3.000000000000000000e+00,3.844622998204407782e-01,1.600000000000000000e+02,3.119944610310850294e+03,3.340520587310757072e+00,3.203093565908508911e+00,1.886514787010178384e+00
1.000000000000000000e+00,1.000000000000000000e+02,3.500000000000000000e+00,3.950246087078715385e-01,1.600000000000000000e+02,3.059737379015981787e+03,3.340692190850199417e+00,3.202929030488400386e+00,1.882795473972309397e+00
1.000000000000000000e+00,1.000000000000000000e+02,4.000000000000000000e+00,4.049390110817690513e-01,1.600000000000000000e+02,2.995746883682988482e+03,3.340923051506941466e+00,3.202707705337214161e+00,1.877700616528449107e+00
1.000000000000000000e+00,1.000000000000000000e+02,5.000000000000000000e-01,5.651783883482657256e-01,1.800000000000000000e+02,1.093421742803009693e+03,3.544716165352516324e+00,3.018577370054649212e+00,1.852517558692782007e+00
1.000000000000000000e+00,1.000000000000000000e+02,1.000000000000000000e+00,4.250394548110790205e-01,1.800000000000000000e+02,2.423640144852763569e+03,3.547802811547678292e+00,3.015951158608016769e+00,1.750014498574485211e+00
1.000000000000000000e+00,1.000000000000000000e+02,1.500000000000000000e+00,3.949600582734916210e-01,1.800000000000000000e+02,3.122494287187481859e+03,3.543816582569186302e+00,3.019343623095398055e+00,1.872757780485406975e+00
1.000000000000000000e+00,1.000000000000000000e+02,2.000000000000000000e+00,4.059199194707073244e-01,1.800000000000000000e+02,3.199773414328425133e+03,3.543076808883958151e+00,3.019974044359037268e+00,1.888138837778155832e+00
1.000000000000000000e+00,1.000000000000000000e+02,2.500000000000000000e+00,4.196671394948164879e-01,1.800000000000000000e+02,3.171807596469778673e+03,3.543050245757234151e+00,3.019996685853704399e+00,1.888673577742060905e+00
1.000000000000000000e+00,1.000000000000000000e+02,3.000000000000000000e+00,4.325200872979957922e-01,1.800000000000000000e+02,3.119944610310850294e+03,3.543157139971057301e+00,3.019905574971874618e+00,1.886514787010178384e+00
1.000000000000000000e+00,1.000000000000000000e+02,3.500000000000000000e+00,4.444026847963554738e-01,1.800000000000000000e+02,3.059737379015981787e+03,3.543339153010680143e+00,3.019750449490135935e+00,1.882795473972309397e+00
1.000000000000000000e+00,1.000000000000000000e+02,4.000000000000000000e+00,4.555563874669901758e-01,1.800000000000000000e+02,2.995746883682988482e+03,3.543584017714517032e+00,3.019541782136468289e+00,1.877700616528449107e+00
1.000000000000000000e+00,1.000000000000000000e+02,5.000000000000000000e-01,6.279759870536285593e-01,2.000000000000000000e+02,1.093421742803009693e+03,3.736458913777328306e+00,2.863673934844090940e+00,1.852517558692782007e+00
1.000000000000000000e+00,1.000000000000000000e+02,1.000000000000000000e+00,4.722660609011988253e-01,2.000000000000000000e+02,2.423640144852763569e+03,3.739712524546596306e+00,2.861182491907521719e+00,1.750014498574485211e+00
1.000000000000000000e+00,1.000000000000000000e+02,1.500000000000000000e+00,4.388445091927684616e-01,2.000000000000000000e+02,3.122494287187481859e+03,3.735510670264262423e+00,2.864400866305930382e+00,1.872757780485406975e+00
1.000000000000000000e+00,1.000000000000000000e+02,2.000000000000000000e+00,4.510221327452302864e-01,2.000000000000000000e+02,3.199773414328425133e+03,3.734730880331470715e+00,2.864998936429480114e+00,1.888138837778155832e+00
1.000000000000000000e+00,1.000000000000000000e+02,2.500000000000000000e+00,4.662968216609072458e-01,2.000000000000000000e+02,3.171807596469778673e+03,3.734702880337396280e+00,2.865020416037313389e+00,1.888673577742060905e+00
1.000000000000000000e+00,1.000000000000000000e+02,3.000000000000000000e+00,4.805778747755509728e-01,2.000000000000000000e+02,3.119944610310850294e+03,3.734815556732187680e+00,2.864933980665451241e+00,1.886514787010178384e+00
1.000000000000000000e+00,1.000000000000000000e+02,3.500000000000000000e+00,4.937807608848394092e-01,2.000000000000000000e+02,3.059737379015981787e+03,3.735007415321873303e+00,2.864786815711823920e+00,1.882795473972309397e+00
1.000000000000000000e+00,1.000000000000000000e+02,4.000000000000000000e+00,5.061737638522112448e-01,2.000000000000000000e+02,2.995746883682988482e+03,3.735265525382776453e+00,2.864588856478550216e+00,1.877700616528449107e+00
1.000000000000000000e+00,1.000000000000000000e+02,5.000000000000000000e-01,6.907735857589912820e-01,2.200000000000000000e+02,1.093421742803009693e+03,3.918831169593895769e+00,2.730405964671560159e+00,1.852517558692782007e+00
1.000000000000000000e+00,1.000000000000000000e+02,1.000000000000000000e+00,5.194926669913186856e-01,2.200000000000000000e+02,2.423640144852763569e+03,3.922243585357205298e+00,2.728030467038301765e+00,1.750014498574485211e+00
1.000000000000000000e+00,1.000000000000000000e+02,1.500000000000000000e+00,4.827289601120453022e-01,2.200000000000000000e+02,3.122494287187481859e+03,3.917836643407172303e+00,2.731099066625369609e+00,1.872757780485406975e+00
