Timestamp,PT-TI-01 Pressure,PT-O2-05 Pressure,PT-N2-04 Pressure,PT-H2-03 Pressure,SN-H2-01 State,SN-O2-01 State,SN-N2-01 State,Spark Plug State
2025-05-10 18:11:15,120.04380448818208,115.25444729328157,1762.4202914237976,163.8582989692688,False,False,False,False
2025-05-10 18:11:15,176.01082985103133,170.01023335456847,1765.4957122802734,170.0921103477478,False,False,False,False
2025-05-10 18:11:15,703.9865537333488,689.1669694900513,6611.54216003418,661.0606357574463,False,False,False,False
2025-05-10 18:11:16,1543.7576783561708,1507.8539077758787,15131.039077758787,1505.8539077758787,False,False,False,False
2025-05-10 18:11:16,1543.7576783561708,1507.8539077758787,15131.039077758787,1505.8539077758787,False,False,False,False
2025-05-10 18:11:17,1543.7576783561708,1507.8539077758787,15131.039077758787,1505.8539077758787,False,False,False,False
2025-05-10 18:11:17,1543.7576783561708,1507.8539077758787,15131.039077758787,1505.8539077758787,False,False,False,False
2025-05-10 18:11:18,1543.7576783561708,1507.8539077758787,15131.039077758787,1505.8539077758787,False,False,False,False
2025-05-10 18:11:18,1543.7576783561708,1507.8539077758787,15131.039077758787,1505.8539077758787,False,False,False,False
2025-05-10 18:11:19,1543.7576783561708,1507.8539077758787,15131.039077758787,1505.8539077758787,False,False,False,False
2025-05-10 18:11:19,1543.7576783561708,1507.8539077758787,15131.039077758787,1505.8539077758787,False,False,False,False
2025-05-10 18:11:20,1543.7576783561708,1507.8539077758787,15131.039077758787,1505.8539077758787,False,False,False,False
2025-05-10 18:11:20,1543.7576783561708,1507.8539077758787,15131.039077758787,1505.8539077758787,False,False,False,False
2025-05-10 18:11:21,1543.7576783561708,1507.8539077758787,15131.039077758787,1505.8539077758787,False,False,False,False
2025-05-10 18:11:21,1543.7576783561708,1507.8539077758787,15131.039077758787,1505.8539077758787,False,False,False,False
2025-05-10 18:11:22,1543.7576783561708,1507.8539077758787,15131.039077758787,1505.8539077758787,False,False,False,False
2025-05-10 18:11:22,1543.7576783561708,1507.8539077758787,15131.039077758787,1505.8539077758787,False,False,False,False
2025-05-10 18:11:23,1543.7576783561708,1507.8539077758787,15131.039077758787,1505.8539077758787,False,False,False,False
2025-05-10 18:11:23,1543.7576783561708,1507.8539077758787,15131.039077758787,1505.8539077758787,False,False,False,False
2025-05-10 18:11:24,1543.7576783561708,1507.8539077758787,15131.039077758787,1505.8539077758787,False,False,False,False
2025-05-10 18:11:24,1543.7576783561708,1507.8539077758787,15131.039077758787,1505.8539077758787,False,False,False,False
2025-05-10 18:11:25,1543.7576783561708,1507.8539077758787,15131.039077758787,1505.8539077758787,False,False,False,False
2025-05-10 18:11:25,1543.7576783561708,1507.8539077758787,15131.039077758787,1505.8539077758787,False,False,False,False
2025-05-10 18:11:26,1543.7576783561708,1507.8539077758787,15131.039077758787,1505.8539077758787,False,False,False,False
2025-05-10 18:11:26,1543.7576783561708,1507.8539077758787,15131.039077758787,1505.8539077758787,False,False,False,False
2025-05-10 18:11:27,1543.7576783561708,1507.8539077758787,15131.039077758787,1505.8539077758787,False,False,False,False
2025-05-10 18:11:27,1543.7576783561708,1507.8539077758787,15131.039077758787,1505.8539077758787,False,False,False,False
2025-05-10 18:11:28,1543.7576783561708,1507.8539077758787,15131.039077758787,1505.8539077758787,False,False,False,False
2025-05-10 18:11:28,1543.7576783561708,1507.8539077758787,15131.039077758787,1505.8539077758787,False,False,False,False
