Timestamp,PT-TI-01 Pressure,PT-O2-05 Pressure,PT-N2-04 Pressure,PT-H2-03 Pressure,SN-H2-01 State,SN-O2-01 State,SN-N2-01 State,Spark Plug State
2025-05-09 19:41:23,0.796581577379257,0.26612566858529974,117.73591336607933,7.882986602187156,False,False,False,False
2025-05-09 19:41:24,0.9537242032587541,0.20698128342628408,111.23003658652306,0.5372665941715233,False,False,False,False
2025-05-09 19:41:24,0.7603176748566325,0.26612566858529974,116.07987281680107,0.6082389622926705,False,False,False,False
2025-05-09 19:41:25,0.7119661855138846,0.33709859549999166,124.83322840929031,0.6555553644895546,False,False,False,False
2025-05-09 19:41:25,0.796581577379257,0.1951527416706078,117.97248420119286,0.7620144754648202,False,False,False,False
2025-05-09 19:41:26,0.6877904408425088,0.1951527416706078,115.60671997070312,0.6437257051467888,False,False,False,False
2025-05-09 19:41:26,0.6636146961711358,0.37258533835411,119.86510676145554,0.7856726765632622,False,False,False,False
2025-05-09 19:41:27,0.7603176748566325,0.3016124114394181,117.61762794852257,0.6437257051467888,False,False,False,False
2025-05-09 19:41:27,0.7361419301852594,0.3016124114394181,119.62852475047112,0.8329879611730568,False,False,False,False
2025-05-09 19:41:28,0.7482300880365074,0.3016124114394181,127.79044207930565,0.7501859337091439,False,False,False,False
2025-05-09 19:41:28,0.7361419301852594,0.2542965680360787,119.51023933291435,0.7856726765632622,False,False,False,False
2025-05-09 19:41:29,0.651526538319886,0.2542965680360787,120.21997418999672,0.7383562743663781,False,False,False,False
2025-05-09 19:41:29,0.7603176748566325,0.21881038397550512,122.1125855743885,0.8329879611730568,False,False,False,False
2025-05-09 19:41:30,0.7361419301852594,0.0768639713525765,124.12349355220795,0.7975012183189385,False,False,False,False
2025-05-09 19:41:30,0.6394389514997609,0.2306389257311814,119.0370864868164,0.7501859337091439,False,False,False,False
2025-05-09 19:41:31,0.7240543433651343,0.1951527416706078,119.0370864868164,0.8093297600746148,False,False,False,False
2025-05-09 19:41:31,0.6636146961711358,0.28978331089019704,122.58573842048645,0.8921317875385277,False,False,False,False
2025-05-09 19:41:32,0.651526538319886,0.37258533835411,116.07987281680107,0.8684747040271752,False,False,False,False
2025-05-09 19:41:32,0.5910868911258875,0.2542965680360787,118.56393364071846,0.8566450446844094,False,False,False,False
2025-05-09 19:41:33,0.5789993043057624,0.15966599881648946,117.8541987836361,0.8684747040271752,False,False,False,False
2025-05-09 19:41:33,0.6394389514997609,0.13600835651159215,120.45654502511024,0.9276185303926461,False,False,False,False
2025-05-09 19:41:34,0.6394389514997609,0.20698128342628408,117.38104593753815,0.9631052732467644,False,False,False,False
2025-05-09 19:41:34,0.6152626357972624,0.18332364112138677,118.80050447583199,0.8566450446844094,False,False,False,False
2025-05-09 19:41:35,0.6877904408425088,0.3016124114394181,118.80050447583199,0.7975012183189385,False,False,False,False
2025-05-09 19:41:35,0.6636146961711358,0.14783689826726842,115.25185254216194,0.8684747040271752,False,False,False,False
2025-05-09 19:41:36,0.5789993043057624,0.38441443890333105,116.07987281680107,0.8093297600746148,False,False,False,False
2025-05-09 19:41:36,0.5548235596343893,0.13600835651159215,122.46745300292969,0.903960329294204,False,False,False,False
2025-05-09 19:41:37,0.5064714992605159,0.2779547691345208,124.00520813465118,0.8684747040271752,False,False,False,False
2025-05-09 19:41:37,0.6031750489771373,0.17149454057216573,121.40286189317703,0.8684747040271752,False,False,False,False
2025-05-09 19:41:38,0.6152626357972624,0.38441443890333105,123.76862612366676,0.821158301830291,False,False,False,False
2025-05-09 19:41:38,0.6031750489771373,0.21881038397550512,119.39195391535759,0.8329879611730568,False,False,False,False
2025-05-09 19:41:39,0.6031750489771373,0.26612566858529974,119.51023933291435,0.8684747040271752,False,False,False,False
2025-05-09 19:41:39,0.651526538319886,0.2779547691345208,121.5211473107338,0.7501859337091439,False,False,False,False
2025-05-09 19:41:40,0.5185596571117639,0.2542965680360787,120.81141245365143,0.8921317875385277,False,False,False,False
2025-05-09 19:41:40,0.4822957545891411,0.31344095319509435,116.9078930914402,0.8448165029287331,False,False,False,False
2025-05-09 19:41:41,0.5306478149630127,0.24246802628040243,114.66040310263634,0.821158301830291,False,False,False,False
2025-05-09 19:41:41,0.6273507936485121,0.3252700537443154,121.75771814584732,0.7856726765632622,False,False,False,False
2025-05-09 19:41:42,0.5185596571117639,0.17149454057216573,120.10167759656906,0.9157899886369698,False,False,False,False
2025-05-09 19:41:42,0.5548235596343893,0.26612566858529974,123.88691154122353,0.9276185303926461,False,False,False,False
2025-05-09 19:41:43,0.5185596571117639,0.2542965680360787,120.81141245365143,0.7501859337091439,False,False,False,False
2025-05-09 19:41:43,0.45812000991776625,0.17149454057216573,127.90872749686241,0.7738430172204964,False,False,False,False
2025-05-09 19:41:44,0.5185596571117639,0.26612566858529974,117.26276051998138,0.9276185303926461,False,False,False,False
2025-05-09 19:41:44,0.5910868911258875,0.15966599881648946,116.55302566289902,0.7738430172204964,False,False,False,False
2025-05-09 19:41:45,0.5427354017831387,0.20698128342628408,117.26276051998138,0.7856726765632622,False,False,False,False
2025-05-09 19:41:45,0.5427354017831387,0.2306389257311814,112.41292428970337,0.8093297600746148,False,False,False,False
